income,debt_ratio,missed_payments,credit_history_months,label
59543.14,0.1792,2,88,0
54206.97,0.5122,3,69,0
57151.5,0.604,0,41,0
59124.93,0.3191,2,209,0
66270.62,0.1556,0,177,1
91715.1,0.3914,1,58,0
36315.6,0.4061,0,90,0
35334.42,0.2417,0,230,1
36607.35,0.6391,0,60,0
68187.22,0.6393,1,58,0
104843.74,0.2919,0,198,1
49310.74,0.3915,0,121,1
19423.42,0.2655,0,265,1
27811.45,0.2895,0,174,0
41156.35,0.3467,0,129,1
46584.45,0.168,0,50,0
49822.66,0.322,1,276,1
60922.72,0.5032,1,213,0
52037.2,0.1277,0,162,1
96009.54,0.1489,0,207,1
44169.61,0.4859,0,82,0
40617.61,0.0882,1,96,0
74272.35,0.4419,1,34,0
30000.25,0.3122,1,131,0
71350.62,0.3282,0,59,1
62702.02,0.3501,0,81,1
56030.47,0.0359,2,22,0
122360.18,0.3296,1,234,1
45252.2,0.1843,0,177,1
151317.29,0.4337,1,33,0
54098.18,0.3553,1,195,0
33703.02,0.2621,0,81,1
61787.96,0.2427,1,51,0
36889.77,0.4669,2,60,0
42689.57,0.7308,0,133,0
71586.73,0.5005,0,228,1
76880.84,0.4425,0,34,0
45253.01,0.0847,1,203,0
93370.65,0.3243,0,87,1
100798.47,0.4941,0,156,1
114271.88,0.1648,1,43,0
75980.81,0.244,0,67,1
110585.35,0.5965,0,86,1
25684.44,0.2871,0,67,0
51893.15,0.6668,0,167,0
40532.02,0.7824,1,97,0
63174.22,0.5697,0,81,0
46297.71,0.126,1,127,0
55560.57,0.6628,0,124,0
139661.75,0.1114,0,124,1
55471.58,0.3744,1,139,0
72128.65,0.2836,0,351,1
53931.97,0.3274,0,56,0
61949.26,0.4709,0,85,0
60036.47,0.1545,0,132,1
73258.23,0.5678,1,140,1
101152.89,0.211,0,66,1
125659.02,0.3621,0,79,1
68825.46,0.0823,0,143,1
78064.92,0.2235,0,103,1
35671.63,0.1699,0,70,0
57552.65,0.2396,0,176,1
91411.84,0.2488,1,84,1
88405.18,0.2246,0,138,1
65855.91,0.3293,0,93,0
89221.5,0.0577,3,172,0
74670.85,0.3821,0,58,1
102758.6,0.7426,0,231,1
68200.8,0.2062,1,273,1
51018.1,0.571,1,46,0
69642.38,0.3447,0,224,1
16014.22,0.4746,1,175,0
71132.43,0.2307,0,120,1
15000.0,0.2833,0,70,0
27568.84,0.5485,0,58,0
73371.87,0.3245,2,75,0
74227.37,0.1886,0,44,1
35486.48,0.2042,1,94,1
43458.17,0.4163,1,90,0
110939.85,0.5775,0,96,1
48155.3,0.4568,1,184,0
164277.79,0.213,0,78,1
59822.44,0.4472,0,127,0
71942.05,0.3075,1,73,0
123945.03,0.1663,3,41,0
63510.61,0.6265,0,78,0
38137.19,0.2371,1,50,0
56989.52,0.6228,1,174,0
58922.32,0.482,0,169,1
32398.46,0.6342,0,169,0
53363.14,0.5321,0,149,0
42873.69,0.5698,0,61,0
90758.82,0.149,0,79,1
60814.0,0.4576,0,211,1
52719.56,0.5923,3,243,0
57080.52,0.1285,0,62,1
66197.96,0.3508,1,47,0
79028.7,0.1683,0,65,1
38182.38,0.2415,3,177,0
37469.61,0.5288,0,86,0
98430.47,0.516,2,116,0
49734.22,0.3701,0,56,1
31647.71,0.0547,0,115,1
73109.66,0.4418,2,92,0
73755.91,0.7341,0,160,0
30066.84,0.2325,1,338,1
66387.68,0.1467,0,145,1
83367.38,0.3872,2,29,0
70860.89,0.5862,1,99,0
79569.94,0.3385,0,129,1
31827.28,0.4399,1,406,1
69492.08,0.5111,0,59,0
52251.36,0.3766,0,202,0
48182.18,0.6416,1,138,0
88587.85,0.4663,0,93,1
116503.14,0.1876,2,315,1
134251.01,0.5355,0,266,1
108192.09,0.3537,0,77,1
56989.35,0.149,0,299,1
70173.36,0.2384,0,104,1
84547.63,0.0711,1,76,1
63229.74,0.4457,0,224,1
63503.09,0.4012,0,94,1
86741.6,0.2845,0,167,1
58297.99,0.2363,0,326,1
43123.39,0.1768,1,189,1
49686.43,0.2918,0,54,1
79639.04,0.3395,1,192,1
59954.85,0.1425,1,65,0
69779.43,0.4881,1,61,0
80945.85,0.1263,1,104,1
50580.5,0.3731,0,82,0
84146.25,0.2626,1,204,1
71003.13,0.8812,0,90,0
34349.2,0.3061,2,103,0
114580.99,0.0157,1,57,1
47794.45,0.288,0,128,1
28430.2,0.1465,0,97,1
37411.38,0.4158,0,189,1
37817.59,0.168,2,245,0
61296.5,0.218,0,180,1
52932.21,0.3152,0,85,0
51453.08,0.616,0,131,1
79131.47,0.1198,2,159,1
69768.92,0.647,0,83,0
69024.83,0.7209,2,105,0
72000.1,0.2458,0,105,1
79004.54,0.3817,0,135,1
23188.71,0.419,2,153,0
50817.84,0.137,0,86,1
22446.85,0.4721,1,54,0
60853.64,0.357,0,44,1
59749.44,0.3559,1,128,0
95845.19,0.453,0,231,1
102174.3,0.3555,0,43,1
65594.61,0.1037,2,74,0
47802.71,0.3532,0,138,1
74482.73,0.1996,0,248,1
47213.59,0.368,1,129,0
59836.63,0.169,0,25,1
93317.35,0.5263,0,121,1
46583.56,0.3139,1,112,1
86038.95,0.6095,1,27,0
81213.0,0.6406,0,265,1
38962.06,0.2635,0,25,0
92804.68,0.1484,0,185,1
81990.19,0.276,0,77,1
62684.32,0.1424,0,90,1
42487.04,0.0515,0,36,1
40674.53,0.1804,0,71,1
47007.0,0.0374,2,304,1
76432.82,0.1035,1,193,1
38947.45,0.3727,2,74,0
72902.67,0.4627,0,196,1
34242.06,0.4351,1,67,0
54620.75,0.4209,2,88,0
62902.52,0.4082,0,122,1
179927.37,0.5436,0,95,1
32215.66,0.1294,1,163,0
116123.15,0.0965,0,30,1
64050.63,0.5995,0,33,0
72043.64,0.0552,1,75,0
63149.27,0.3869,0,82,0
73139.73,0.3909,0,92,1
55873.29,0.3229,0,42,0
115188.2,0.2102,1,106,1
48756.22,0.2048,0,92,1
99658.59,0.185,1,129,1
44803.2,0.6976,0,71,0
58272.56,0.1843,0,172,1
36960.94,0.6598,1,121,0
73479.42,0.653,0,64,1
114726.54,0.3899,2,84,0
57825.77,0.1583,0,117,1
54797.59,0.2188,0,207,1
36258.26,0.2876,0,124,1
54004.27,0.4978,0,104,0
29238.53,0.4583,0,154,0
39703.91,0.0491,1,116,0
66307.2,0.2747,0,178,1
108397.03,0.2462,0,108,1
211958.31,0.2364,1,285,1
45983.44,0.6023,1,309,0
114220.39,0.3504,0,139,1
66815.38,0.1288,2,265,1
55934.61,0.499,0,24,0
72741.51,0.3247,0,57,1
61565.84,0.6261,0,102,0
62923.69,0.3952,0,178,1
49823.9,0.3637,0,106,1
31915.61,0.1793,0,88,0
29892.67,0.5816,1,39,0
80334.96,0.424,0,97,1
52864.38,0.2654,1,95,0
45787.21,0.3826,0,221,1
60103.75,0.0474,1,99,1
85623.88,0.308,0,59,1
64936.41,0.497,0,153,1
44568.17,0.376,2,65,0
103967.31,0.3794,0,91,1
121860.65,0.4135,1,72,1
74798.3,0.5098,0,67,1
92795.05,0.4291,1,194,1
104702.89,0.4065,0,54,1
99562.88,0.3267,2,93,0
78932.21,0.2374,0,98,1
78374.68,0.6097,1,174,0
75648.07,0.2865,0,48,1
36541.29,0.2048,1,153,0
82069.8,0.2421,0,107,1
32528.88,0.2055,0,109,1
41874.41,0.3463,1,148,0
107646.1,0.1703,0,43,1
87386.76,0.3064,0,114,1
116929.82,0.6253,0,15,0
52984.07,0.4015,0,183,1
35649.42,0.3238,0,153,1
53734.11,0.095,0,50,1
62687.3,0.3839,1,58,0
62040.64,0.0287,1,97,1
99723.46,0.505,0,273,1
50890.34,0.0849,1,72,0
70151.71,0.0831,0,129,1
38373.32,0.4204,1,68,0
73323.96,0.3323,2,88,0
59957.96,0.5414,1,61,0
42726.9,0.5161,0,233,1
53845.64,0.0687,0,164,1
55111.9,0.3342,0,102,1
53020.3,0.221,1,87,1
132866.95,0.3207,0,42,1
57279.57,0.2578,0,48,1
53650.54,0.3573,2,216,0
23298.57,0.7864,0,91,0
40038.9,0.3892,0,233,1
53189.54,0.0667,1,95,1
43974.55,0.1083,2,26,0
111498.72,0.1101,0,100,1
55591.08,0.3576,0,133,1
106916.12,0.188,0,58,1
61559.97,0.3179,1,130,0
60885.63,0.4626,1,63,0
57528.84,0.1972,1,115,1
59976.51,0.2959,0,233,1
129762.06,0.1141,2,109,0
21082.01,0.1127,0,157,1
24326.08,0.0918,1,176,0
46890.63,0.5533,0,130,0
60266.85,0.3575,0,164,1
81678.57,0.4566,1,129,1
74079.14,0.5669,0,116,1
50366.89,0.4795,2,131,0
94709.51,0.6272,0,123,1
95185.98,0.3114,2,174,0
65044.44,0.3136,0,143,1
92336.6,0.2903,0,122,1
67689.77,0.3416,1,51,0
46505.82,0.2232,0,146,1
81962.54,0.297,0,76,1
62929.85,0.5993,1,242,0
59910.25,0.676,0,25,0
116172.23,0.1556,1,52,1
19872.81,0.1339,0,33,0
31635.72,0.7537,1,65,0
35095.15,0.2885,2,74,0
50844.78,0.0897,3,105,0
53392.54,0.4327,1,105,0
30384.97,0.2577,0,127,0
38433.27,0.1395,0,117,1
40644.6,0.3562,1,126,0
180925.54,0.3073,0,55,1
134697.11,0.3731,0,67,1
49747.36,0.2059,2,130,0
50837.4,0.6041,1,80,0
35698.29,0.4857,0,102,0
25370.47,0.3526,0,50,0
56806.38,0.385,1,262,1
38214.36,0.3697,0,100,0
57631.08,0.3991,1,195,0
29141.17,0.2934,1,38,0
42493.72,0.4359,0,147,1
64015.61,0.4333,0,184,1
70600.63,0.1998,0,83,1
72248.18,0.5172,1,47,0
33050.1,0.2574,1,125,0
87957.46,0.1624,0,79,1
41768.79,0.6873,0,168,0
79601.33,0.2782,1,187,0
59588.19,0.3702,0,30,0
32229.12,0.5644,2,54,0
51933.07,0.2238,0,44,0
70573.76,0.2489,0,25,1
78891.95,0.3486,3,262,0
56193.45,0.3612,0,10,0
119288.53,0.183,0,297,1
94219.26,0.3678,0,196,1
53343.41,0.5584,0,40,0
83914.59,0.3929,1,76,0
142943.83,0.2932,1,161,1
144671.09,0.1573,0,149,1
34454.68,0.5807,1,176,0
39460.68,0.4977,1,99,0
116799.43,0.7404,0,100,1
37189.19,0.4581,0,75,0
33019.6,0.2812,0,124,1
48108.43,0.2548,0,35,0
72337.79,0.0438,1,188,1
57177.83,0.2591,1,147,0
44678.44,0.5431,2,174,0
44205.5,0.2598,1,32,0
43453.57,0.4682,0,256,1
40304.59,0.2853,2,14,0
167164.69,0.544,0,130,1
68451.45,0.2333,1,59,0
89236.16,0.5716,1,106,0
48046.05,0.4582,0,163,1
55067.75,0.2477,0,297,1
43429.78,0.2252,0,125,1
18155.54,0.4846,0,111,0
32205.61,0.6254,1,138,0
26508.52,0.2608,1,123,0
21754.97,0.4725,0,163,0
34964.5,0.4178,1,78,0
108687.28,0.2422,1,132,1
58688.77,0.8059,0,109,0
107018.15,0.3498,1,143,1
72037.5,0.5888,0,114,0
85148.45,0.539,0,66,1
39918.55,0.6405,0,284,0
75794.27,0.5627,1,173,1
83110.09,0.0877,3,123,0
46189.54,0.229,1,140,1
77017.9,0.1204,1,91,1
77248.63,0.3353,3,198,0
46756.16,0.3121,2,77,0
36125.5,0.6111,1,85,0
35141.65,0.4567,3,289,0
62250.85,0.6074,0,38,0
69366.16,0.222,0,113,1
41913.51,0.3145,1,136,0
60594.74,0.1483,0,183,1
77399.97,0.1263,0,13,1
79077.67,0.357,1,89,0
120372.46,0.5836,1,139,0
106366.01,0.4001,0,124,1
38155.26,0.2802,4,95,0
127722.32,0.3549,0,101,1
47148.65,0.3537,1,79,0
95816.75,0.2398,1,66,1
61734.24,0.2106,2,89,0
49738.41,0.0617,0,100,0
26543.4,0.1681,0,124,0
55425.55,0.5281,1,122,0
29681.45,0.1735,0,94,0
92529.67,0.3348,1,156,0
118486.78,0.158,1,19,1
41830.88,0.1477,0,51,0
68588.96,0.4791,2,82,0
43199.05,0.1354,1,275,1
45124.56,0.2312,1,141,0
84840.02,0.1168,0,109,1
58844.74,0.3531,0,89,1
130985.46,0.2839,1,264,1
48194.27,0.4782,0,181,1
93873.31,0.4786,0,129,1
62557.16,0.6206,0,174,0
85656.48,0.2495,0,97,1
48960.99,0.3908,0,25,0
58553.64,0.1741,0,39,1
56841.7,0.2821,1,140,0
41100.45,0.1799,0,63,0
80655.05,0.317,0,193,1
80226.73,0.6719,1,18,0
78205.84,0.3929,0,101,1
119567.28,0.4553,0,121,1
114944.55,0.0636,0,62,1
50578.15,0.5418,1,147,0
70818.36,0.1489,2,93,0
45223.84,0.6434,0,131,0
60506.73,0.2661,1,119,0
45711.85,0.3578,0,149,1
124123.42,0.4028,0,179,1
70520.88,0.5523,0,178,1
54278.69,0.554,1,44,0
102449.82,0.2658,2,35,0
22543.97,0.313,1,341,0
24189.01,0.2844,1,85,0
85658.81,0.1831,0,36,1
61525.73,0.6029,1,46,0
67016.95,0.7479,1,61,0
32962.37,0.4961,0,74,0
59251.41,0.4745,0,62,1
147499.38,0.1124,2,62,1
86759.03,0.13,0,108,1
64625.73,0.3989,1,158,0
49139.86,0.6026,0,169,0
50133.37,0.1693,0,56,1
22968.09,0.7196,0,152,0
67234.26,0.1535,0,165,1
87593.97,0.2134,0,166,1
29465.38,0.5276,1,57,0
44460.77,0.2482,1,42,0
35565.84,0.0732,1,147,0
38777.36,0.6346,2,89,0
61332.6,0.0305,0,76,1
23435.78,0.4733,1,49,0
78938.29,0.4037,0,26,0
84055.69,0.6274,0,47,0
53476.83,0.6625,0,65,0
19607.77,0.343,0,44,0
38239.02,0.71,0,126,0
104276.98,0.2461,2,49,0
17152.56,0.2898,0,19,0
51206.13,0.4789,0,189,1
35206.98,0.2736,1,89,0
85996.05,0.36,2,153,0
44187.57,0.3952,0,147,0
71810.02,0.3115,1,51,0
77223.35,0.4041,0,57,0
136803.6,0.6008,0,104,1
54648.45,0.1572,1,30,0
70913.77,0.3862,0,50,1
30691.01,0.2519,2,73,0
102302.16,0.5277,0,107,0
42521.75,0.4198,0,40,0
46521.07,0.6704,1,188,0
59277.7,0.1962,2,88,0
29634.72,0.1198,1,58,0
66366.42,0.1586,0,201,1
92536.63,0.7958,0,62,0
68310.6,0.3729,2,61,0
29289.84,0.3642,0,119,0
56629.53,0.2763,0,12,1
83609.55,0.5594,0,69,1
25716.94,0.1798,1,143,0
36914.34,0.3204,0,64,0
88826.88,0.3986,0,156,1
67612.15,0.5352,1,90,0
72069.57,0.4168,1,156,0
138243.61,0.6347,1,120,0
73928.13,0.1631,1,159,1
80502.99,0.2555,2,42,0
202771.6,0.5729,1,133,1
54381.97,0.3316,2,85,0
41812.59,0.5111,0,101,0
72584.62,0.3369,0,26,1
72951.2,0.3857,0,197,1
47239.14,0.1054,1,140,0
37624.9,0.4693,0,59,0
169300.41,0.4087,0,46,1
69360.97,0.1268,0,249,1
43065.25,0.3143,1,54,0
90415.29,0.2073,1,193,1
57004.45,0.7037,0,118,1
53434.04,0.2563,1,109,0
77112.66,0.0791,0,83,1
33478.31,0.5596,0,41,0
70170.43,0.4671,1,170,0
141609.66,0.2688,2,102,0
73849.16,0.3408,0,67,1
50549.31,0.4095,0,119,1
47657.85,0.442,0,103,0
49778.93,0.2916,0,86,1
53408.05,0.4037,1,278,1
50513.05,0.5008,1,167,0
90430.8,0.1054,0,59,1
27448.2,0.1478,0,67,0
88247.45,0.2252,0,62,1
50470.34,0.1338,2,326,1
70942.61,0.7197,0,206,1
36056.97,0.1406,1,170,0
108867.19,0.5198,0,168,1
104876.18,0.1143,0,243,1
92209.25,0.2007,1,63,1
30283.56,0.4826,0,53,0
86951.39,0.5941,0,102,0
71839.14,0.1301,1,272,1
29074.82,0.4566,0,149,0
59223.05,0.0762,1,91,1
70547.43,0.1341,0,76,1
76897.9,0.5293,2,115,0
64845.81,0.6935,0,88,1
68258.29,0.5744,0,41,0
116206.62,0.5513,0,68,1
103955.19,0.3941,0,13,1
16478.72,0.2614,1,193,0
51904.08,0.6236,2,164,0
55598.25,0.4128,0,279,1
27215.87,0.2097,0,236,1
62466.29,0.1228,1,277,1
105023.67,0.203,0,58,1
36718.81,0.3127,1,78,0
69659.92,0.2639,0,63,1
39651.32,0.5143,2,95,0
44251.28,0.1437,1,256,1
116404.58,0.3785,0,150,1
46903.57,0.0586,0,38,1
73717.51,0.2201,2,275,0
25795.41,0.6244,1,214,0
138419.32,0.1956,2,176,1
78526.67,0.4694,2,86,0
55153.48,0.104,0,72,0
77574.65,0.2092,0,74,1
31747.88,0.3497,1,20,0
101939.91,0.5407,1,29,0
51751.4,0.3741,0,177,1
54620.73,0.3844,1,136,0
47990.34,0.1538,0,127,1
46106.39,0.3375,0,84,1
81846.58,0.3532,0,111,1
67181.83,0.2929,1,61,0
80280.87,0.5917,0,57,0
59637.65,0.1607,0,92,1
75428.46,0.1057,0,180,1
49588.69,0.3639,0,137,1
163305.72,0.4821,0,88,1
29567.51,0.3658,0,105,0
105600.86,0.4684,1,57,0
110808.45,0.6591,1,112,0
40803.72,0.2219,3,88,0
163272.05,0.131,0,202,1
93710.98,0.526,0,209,1
92689.69,0.2515,0,108,1
60633.93,0.3372,0,144,1
54298.3,0.4221,0,124,1
54489.65,0.4276,1,25,0
71377.56,0.8373,3,195,0
112480.35,0.4125,1,178,0
64964.19,0.1139,0,41,1
39729.54,0.765,0,171,0
86767.91,0.6016,2,36,0
90627.94,0.3887,1,71,0
80386.12,0.4648,1,210,0
83740.21,0.2229,0,170,1
53001.86,0.4812,1,97,0
39417.09,0.1684,0,59,1
40510.36,0.3141,0,142,1
28682.47,0.2241,1,97,0
66611.12,0.3639,0,50,1
57667.44,0.3896,2,155,0
49119.21,0.0995,1,91,1
15834.9,0.4323,1,50,0
34156.46,0.1164,1,259,1
99148.93,0.4877,1,367,1
44396.61,0.4144,1,173,0
70422.37,0.2036,0,117,1
32022.42,0.1071,0,112,1
114395.55,0.4586,1,116,1
56116.63,0.5345,0,60,0
68221.71,0.2163,0,108,1
170518.81,0.0191,0,75,1
118467.99,0.4113,0,163,1
52158.66,0.1648,0,22,1
45846.35,0.0696,1,131,0
51715.08,0.2324,0,104,1
75316.48,0.2755,0,258,1
57105.12,0.0626,1,164,1
50118.23,0.5946,0,103,0
115870.86,0.3105,0,110,1
56874.68,0.2129,2,179,0
168520.91,0.3632,2,88,0
62369.66,0.4387,3,171,0
133705.28,0.0527,0,119,1
70318.75,0.207,2,81,0
92349.19,0.3401,1,56,0
43214.23,0.3927,0,84,0
40774.34,0.2225,0,98,1
73634.41,0.3959,2,57,0
93418.9,0.5621,1,102,0
60968.67,0.4881,1,123,0
33561.1,0.3587,1,35,0
32463.89,0.3192,0,113,0
31501.44,0.2313,0,390,1
27026.42,0.5944,0,127,0
62897.92,0.4605,1,95,0
99336.64,0.161,0,30,1
59513.76,0.4309,1,139,1
21651.14,0.3488,0,258,1
54948.84,0.4388,1,43,0
55644.61,0.3182,0,55,1
153767.87,0.124,2,127,1
31079.01,0.2431,1,238,1
50221.33,0.3388,2,31,0
129008.52,0.2664,1,192,1
73312.78,0.427,1,72,0
77148.77,0.2804,0,175,1
63042.41,0.354,0,270,1
69457.8,0.4071,0,68,1
84959.02,0.1903,1,108,1
41594.83,0.1866,0,217,1
88887.46,0.2491,1,129,1
32278.24,0.151,0,88,1
69408.57,0.4657,0,42,0
64889.0,0.5897,0,50,1
45372.8,0.1717,1,117,0
59266.03,0.633,2,109,0
45245.43,0.509,1,81,0
36965.28,0.3605,2,134,0
51065.96,0.1966,2,142,0
36432.08,0.3209,0,121,1
69234.8,0.3752,0,100,1
35684.14,0.1631,0,62,1
82486.48,0.4399,0,149,1
35183.57,0.1411,1,145,0
46405.22,0.4517,0,165,1
45203.44,0.7007,0,115,0
108696.63,0.3407,0,92,1
69468.62,0.2519,1,123,0
54432.67,0.55,0,40,0
74938.55,0.604,1,19,0
23196.66,0.4217,1,214,0
58723.18,0.2993,3,187,0
147101.98,0.6404,0,146,0
63548.33,0.1605,1,91,1
61732.2,0.5098,0,112,0
76623.4,0.4592,1,105,0
89592.09,0.2362,1,44,0
24370.78,0.2231,0,160,0
28083.94,0.1154,1,98,0
65816.84,0.2055,0,53,1
43403.94,0.1842,0,182,0
108056.7,0.1155,1,22,1
51956.99,0.3655,1,106,0
25070.85,0.2892,0,59,0
33839.83,0.6076,0,64,0
17372.54,0.3518,0,40,0
53886.94,0.4969,0,250,1
55007.63,0.3776,0,161,1
49463.57,0.5397,1,244,0
97294.29,0.4444,0,33,1
102676.03,0.2398,0,59,1
55454.89,0.4062,1,88,0
22911.35,0.237,0,124,0
79045.33,0.0617,0,116,1
76873.16,0.1745,0,30,1
68818.38,0.3456,0,57,0
93122.01,0.6065,1,86,0
35448.19,0.3174,0,143,1
147847.99,0.5523,0,143,1
38880.87,0.3617,0,142,1
83880.66,0.365,1,147,1
28020.55,0.2925,0,275,1
39394.48,0.4785,1,232,0
118464.18,0.3609,1,180,1
53241.59,0.1587,0,62,1
87375.06,0.7682,0,196,1
66611.33,0.1448,2,49,0
57111.96,0.2019,2,42,0
110606.34,0.3973,1,68,1
53825.55,0.2623,1,166,1
26867.37,0.6188,0,53,0
41711.91,0.4302,1,106,0
76729.1,0.3218,0,147,1
71537.65,0.3323,0,223,1
29579.11,0.1013,1,211,1
43219.45,0.7838,0,242,0
46084.2,0.394,1,181,1
50794.26,0.1297,1,168,1
32235.99,0.5193,0,88,0
45126.86,0.2949,1,64,0
43136.52,0.2134,1,63,0
84727.03,0.1342,0,201,1
86172.35,0.0732,0,96,1
56071.63,0.1645,0,91,1
50190.55,0.2404,0,106,1
63765.4,0.1991,1,303,1
41462.36,0.2833,2,42,0
35736.42,0.4894,4,125,0
39218.37,0.1643,1,30,0
44996.23,0.3666,0,248,1
35469.8,0.105,1,169,1
64403.73,0.3854,0,25,0
83147.55,0.3011,1,59,0
29313.57,0.1447,1,74,0
60555.04,0.2197,0,78,1
54232.13,0.5872,1,13,0
69820.22,0.5439,0,93,0
59526.54,0.3347,1,133,1
31128.54,0.1582,0,99,0
33925.59,0.5331,1,70,0
60672.18,0.357,0,180,1
95125.41,0.5789,1,56,0
22106.25,0.3442,0,218,1
69952.87,0.0981,1,281,1
102265.73,0.3101,0,304,1
55889.87,0.2089,0,45,1
76694.95,0.4227,0,78,1
43635.18,0.0541,1,191,1
56742.87,0.5765,0,125,0
28870.88,0.4023,0,86,0
20848.67,0.3048,0,263,1
91513.76,0.0194,0,39,1
38436.1,0.5479,0,76,0
48776.92,0.2957,1,184,0
32083.62,0.3155,0,178,0
31745.73,0.3741,1,31,0
55368.88,0.2365,1,27,0
43117.76,0.3885,0,80,1
70975.28,0.4958,0,90,1
73397.29,0.2278,0,141,1
69174.14,0.4679,1,15,0
66660.67,0.7437,1,126,0
121782.96,0.4762,2,109,0
37033.67,0.3373,0,109,1
58412.16,0.6402,1,51,0
99679.01,0.4031,2,102,0
105772.19,0.3695,1,95,0
31577.7,0.2658,0,144,1
52022.94,0.2273,1,123,0
110321.54,0.2681,0,80,1
75254.85,0.6333,2,150,0
65373.25,0.306,0,186,1
54287.1,0.3673,1,139,0
50376.98,0.273,2,56,0
68165.82,0.4375,0,77,1
53446.24,0.5747,0,53,0
58737.85,0.3683,0,95,1
62029.75,0.1976,0,37,1
44128.8,0.5969,2,98,0
76073.73,0.1257,1,90,0
222217.1,0.2642,0,90,1
26912.77,0.6808,0,87,0
69272.66,0.179,0,83,1
42527.85,0.3326,0,82,1
77639.47,0.321,0,273,1
61141.79,0.3187,1,270,1
84358.82,0.0886,1,27,0
101618.2,0.0854,1,105,1
65289.7,0.3582,0,87,1
99650.42,0.3228,0,49,1
20849.1,0.3041,0,141,0
122480.06,0.1476,1,119,0
70882.44,0.419,1,152,0
97248.95,0.13,0,64,1
34580.87,0.0306,0,154,1
41198.35,0.3084,1,109,0
63938.2,0.3214,0,97,1
59416.84,0.5195,0,342,1
68008.02,0.279,2,53,0
97541.36,0.4288,0,241,1
27055.64,0.3242,2,31,0
92801.55,0.4971,1,42,0
60097.7,0.1516,1,99,0
54627.8,0.5966,3,141,0
30884.14,0.2259,1,43,0
75084.69,0.0968,2,172,1
20204.31,0.3046,0,129,0
80159.79,0.4593,1,190,1
30593.79,0.2341,1,178,0
61331.94,0.33,0,122,1
56747.91,0.0947,1,23,0
101345.64,0.3878,0,46,1
55248.98,0.0813,0,295,1
43810.89,0.0375,0,246,1
47668.63,0.0912,0,199,1
106170.04,0.0838,1,232,1
76216.53,0.3838,0,14,0
50335.53,0.3721,0,35,0
53830.69,0.0817,2,171,0
29577.53,0.5131,1,270,0
71311.54,0.1513,3,58,1
27121.52,0.1111,1,266,1
83977.85,0.7322,0,24,1
63441.89,0.1416,3,141,0
175277.96,0.3213,0,11,1
36495.31,0.3015,1,144,1
57171.0,0.4693,1,104,0
134487.89,0.2948,0,62,1
102347.11,0.2302,0,150,1
43770.03,0.7423,0,151,1
66223.15,0.131,1,71,1
59928.04,0.2914,0,229,1
67973.97,0.5368,0,137,1
43721.44,0.3913,1,49,0
57515.27,0.1061,1,83,1
29169.43,0.3536,1,171,0
63627.79,0.4974,2,74,0
73314.18,0.2583,1,185,1
54049.81,0.1199,0,91,0
28947.15,0.5138,0,57,0
93418.0,0.1398,0,178,1
70547.13,0.5225,0,250,1
43186.93,0.5739,1,65,0
52771.67,0.1832,2,96,0
30476.12,0.061,1,383,1
37743.38,0.5828,0,203,0
47003.85,0.0481,1,229,1
104066.91,0.2485,0,232,1
44901.36,0.0331,0,67,1
79865.25,0.1465,0,33,1
46993.18,0.0976,1,154,1
66941.64,0.6722,0,60,0
56183.14,0.2307,0,50,1
88687.61,0.2942,1,178,1
47067.35,0.2965,1,179,0
29506.39,0.6919,0,27,0
32148.56,0.035,1,69,0
47129.53,0.3543,1,60,0
34129.69,0.4208,1,261,0
72012.53,0.5467,1,33,0
48552.66,0.3674,0,110,1
174306.92,0.1003,0,59,1
27392.61,0.4614,1,126,0
65619.94,0.1936,2,59,0
36041.31,0.0343,1,120,0
47952.65,0.279,0,111,1
63808.31,0.5662,1,84,0
21027.43,0.1579,0,140,1
66607.45,0.6114,0,84,1
140970.84,0.6461,1,147,1
48822.8,0.5835,1,103,0
67299.87,0.5055,3,25,0
94960.35,0.6523,0,84,0
55615.71,0.589,0,104,1
46099.99,0.3237,1,220,1
21502.37,0.7102,1,105,0
79893.18,0.5756,1,108,0
56901.34,0.779,1,107,0
37960.15,0.3126,2,66,0
63384.11,0.4651,0,308,1
46043.59,0.3295,2,123,0
47202.79,0.2259,1,291,1
78655.36,0.4096,1,262,1
32785.05,0.3066,0,70,0
95922.12,0.067,2,19,0
31921.7,0.3973,0,39,0
44435.07,0.1867,0,262,1
142247.79,0.3495,1,118,1
99439.99,0.3819,1,141,1
62562.53,0.4106,3,126,0
39212.91,0.1996,0,66,0
47184.82,0.2718,1,31,1
61881.34,0.6206,0,240,1
60893.73,0.3024,0,99,1
57475.16,0.4705,0,112,0
59049.15,0.148,2,118,0
54368.01,0.3118,0,78,1
31291.74,0.0294,1,71,0
47456.57,0.6603,0,142,0
90362.16,0.3549,0,81,1
32346.13,0.7162,0,234,0
54978.64,0.4932,3,164,0
41403.09,0.1329,4,244,0
62950.73,0.7019,0,76,0
50267.55,0.0846,2,96,1
116404.58,0.4428,1,164,1
75204.2,0.3816,0,29,1
33179.54,0.3297,1,69,0
80987.7,0.1659,1,265,1
42251.99,0.7856,0,46,0
46182.29,0.6468,0,92,0
68955.63,0.4865,0,54,1
47988.36,0.6394,0,50,0
89481.32,0.0188,0,100,1
42254.68,0.4577,1,36,0
45318.66,0.5114,1,173,0
44561.84,0.2838,2,154,0
46418.93,0.2047,1,299,1
98187.7,0.1136,0,138,1
